Handle,Title,Body_HTML,Vendor,Product_Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant_Price,Variant_Compare_At_Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image_Src,Image_Position,Image_Alt_Text,Gift Card,SEO_Title,SEO_Description,Google Shopping / Google Product Category,Google_Shopping_Gender,Google_Shopping_Age_Group,Google Shopping / MPN,Google_Shopping_Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Switzerland,Price_Switzerland,Compare At Price / Switzerland,Included / International,Price / International,Compare At Price / International,Status
sweat-a-capuche-crop-top-jm,,,,,,,,,Noir,,,M,,,,,3693593_9634,297.6699928125,shopify,deny,manual,47.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-black-front-66a36fb616717.jpg?v=1721987011,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-black-front-66a36fb616717.jpg?v=1721987011,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Noir,,,L,,,,,3693593_9635,320.3496113125,shopify,deny,manual,47.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-military-green-front-66a36fb616aad.jpg?v=1721987017,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-black-front-66a36fb616717.jpg?v=1721987011,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Noir,,,XL,,,,,3693593_9636,340.1942775,shopify,deny,manual,47.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-peach-front-66a36fb6170a7.jpg?v=1721987020,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-black-front-66a36fb616717.jpg?v=1721987011,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Vert Militaire,,,S,,,,,3693593_9643,266.485517375,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-military-green-front-66a36fb616aad.jpg?v=1721987017,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Vert Militaire,,,M,,,,,3693593_9644,297.6699928125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-military-green-front-66a36fb616aad.jpg?v=1721987017,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Vert Militaire,,,L,,,,,3693593_9645,320.3496113125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-military-green-front-66a36fb616aad.jpg?v=1721987017,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Vert Militaire,,,XL,,,,,3693593_9646,340.1942775,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-military-green-front-66a36fb616aad.jpg?v=1721987017,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Tempête,,,S,,,,,3693593_9648,266.485517375,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-storm-front-66a36fb6131f4.jpg?v=1721987008,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Tempête,,,M,,,,,3693593_9649,297.6699928125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-storm-front-66a36fb6131f4.jpg?v=1721987008,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Tempête,,,L,,,,,3693593_9650,320.3496113125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-storm-front-66a36fb6131f4.jpg?v=1721987008,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Tempête,,,XL,,,,,3693593_9651,340.1942775,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-storm-front-66a36fb6131f4.jpg?v=1721987008,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Pêche,,,S,,,,,3693593_9638,266.485517375,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-peach-front-66a36fb6170a7.jpg?v=1721987020,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Pêche,,,M,,,,,3693593_9639,297.6699928125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-peach-front-66a36fb6170a7.jpg?v=1721987020,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Pêche,,,L,,,,,3693593_9640,320.3496113125,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-peach-front-66a36fb6170a7.jpg?v=1721987020,oz,PC040100,35.49,,,,,,,
sweat-a-capuche-crop-top-jm,,,,,,,,,Pêche,,,XL,,,,,3693593_9641,340.1942775,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/womens-cropped-hoodie-peach-front-66a36fb6170a7.jpg?v=1721987020,oz,PC040100,35.49,,,,,,,
maillot-de-basket-montreux-jazzers-jm,Maillot de basket Montreux Jazzers JM,"Le maillot officiel de l'équipe de Montreux Jazzers !<br>
<br>
Fabriqué en polyester recyclé, ce maillot haute technologie est conçu pour que vous soyez au frais et au sec, même dans la chaleur de la compétition. Portez-le comme une pièce de streetwear et faites tourner les têtes sur le terrain et en dehors.<br>
<br>
• 100 % polyester recyclé<br>
• Poids du tissu : 160 g/m² (4,7 oz/yd²)<br>
• Tissu extensible dans les deux directions<br>
• Matériau évacuant l'humidité<br>
• Coupe droite<br>
• Protection UPF50+<br>
• Panneaux latéraux qui peuvent être dessinés<br>
• Le tissu est certifié OEKO-TEX 100 et GRS (Global Recycled Standard)<br>
<br>
• Traçabilité : <br>
- Tricotage : Chine <br>
- Teinture : Chine <br>
- Fabrication : Lettonie ou Mexique<br>
• Comprend 100 % de polyester recyclé <br>
• Comprend 0 % de substances dangereuses <br>
• Cet article libère des microfibres en plastique dans l'environnement pendant le lavage<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>POITRINE (inches)</strong></td>
<td><strong>TAILLE (inches)</strong></td>
<td><strong>HANCHES (inches)</strong></td>
</tr>
<tr>
<td><strong>2XS</strong></td>
<td>34 ⅝</td>
<td>28 ¼</td>
<td>35 ⅜</td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>36 ¼</td>
<td>29 ⅞</td>
<td>37.0</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>37 ¾</td>
<td>31 ½</td>
<td>38 ⅝</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>39 ⅜</td>
<td>33 ⅛</td>
<td>40 ¼</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>42 ½</td>
<td>36 ¼</td>
<td>43 ¼</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>45 ¾</td>
<td>39 ⅜</td>
<td>46 ½</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>POITRINE (cm)</strong></td>
<td><strong>TAILLE (cm)</strong></td>
<td><strong>HANCHES (cm)</strong></td>
</tr>
<tr>
<td><strong>2XS</strong></td>
<td>87.9</td>
<td>71.9</td>
<td>90</td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>92</td>
<td>76</td>
<td>94</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>96</td>
<td>80</td>
<td>98</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>100</td>
<td>84</td>
<td>102.1</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>108</td>
<td>92</td>
<td>110</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>116</td>
<td>100</td>
<td>118.1</td>
</tr>
</tbody></table></div>",ChicByJM,Non classé,"","Ciel bleu, Femme, Haut, Homme, Jardin secret, Sport",true,Taille,2XS,,,,,,,,7081163_16839,161.87577704375,shopify,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,true,,,true,,,active
maillot-de-basket-montreux-jazzers-jm,,,,,,,,,XS,,,,,,,,7081163_16840,170.09713875,shopify,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-back-66a36f784dcce.jpg?v=1721986952,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,,,,,,,
maillot-de-basket-montreux-jazzers-jm,,,,,,,,,S,,,,,,,,7081163_16841,174.91655768125,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,,,,,,,
maillot-de-basket-montreux-jazzers-jm,,,,,,,,,M,,,,,,,,7081163_16842,180.8699575375,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,,,,,,,
maillot-de-basket-montreux-jazzers-jm,,,,,,,,,L,,,,,,,,7081163_16843,193.910738175,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,,,,,,,
maillot-de-basket-montreux-jazzers-jm,,,,,,,,,XL,,,,,,,,7081163_16844,204.96705219375,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-basketball-jersey-white-front-66a36f784ccda.jpg?v=1721986949,oz,PC040100,20.23,,,,,,,
short-montreux-jazzers-jm-unisexe,Short Montreux Jazzers JM unisexe,"Le short officiel de l'équipe de Montreux Jazzers !<br>
<br>
Ce short est le choix idéal pour ceux qui ont besoin de flexibilité dans leurs vêtements. Que ce soit pour la salle de sport, pour faire les courses ou pour profiter d'une activité de plein air, il sera votre fidèle compagnon. Soyez à votre avantage et soyez à l'aise avec le short en maille unisexe.<br>
<br>
• 100 % polyester recyclé<br>
• Poids du tissu : 160 g/m² (4,7 oz/yd²)<br>
• Tissu extensible dans les deux directions<br>
• Matériau évacuant l'humidité<br>
• Coupe droite<br>
• Protection UPF50+<br>
• Ceinture élastiquée<br>
• Le tissu est certifié OEKO-TEX 100 et GRS (Global Recycled Standard)<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>TAILLE (inches)</strong></td>
<td><strong>HANCHES (inches)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>29 ⅞</td>
<td>37</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>31 ½</td>
<td>38 ⅝</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>33 ⅛</td>
<td>40 ¼</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>36 ¼</td>
<td>43 ¼</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>39 ⅜</td>
<td>46 ½</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>TAILLE (cm)</strong></td>
<td><strong>HANCHES (cm)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>76</td>
<td>94</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>80</td>
<td>98</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>84</td>
<td>102.1</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>92</td>
<td>110</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>100</td>
<td>118.1</td>
</tr>
</tbody></table></div>",ChicByJM,Non classé,"","Bas, Ciel bleu, Femme, Homme, Jardin secret, Sport",true,Taille,XS,,,,,,,,2680033_17389,197.02918571875,shopify,deny,manual,34.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,oz,,23.14,true,,,true,,,active
short-montreux-jazzers-jm-unisexe,,,,,,,,,S,,,,,,,,2680033_17390,189.9418049375,shopify,deny,manual,34.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-right-back-66a36f3686a18.jpg?v=1721986895,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,oz,,23.14,,,,,,,
short-montreux-jazzers-jm-unisexe,,,,,,,,,M,,,,,,,,2680033_17391,210.06996635625,shopify,deny,manual,34.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,oz,,23.14,,,,,,,
short-montreux-jazzers-jm-unisexe,,,,,,,,,L,,,,,,,,2680033_17392,216.87385190625,shopify,deny,manual,34.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,oz,,23.14,,,,,,,
short-montreux-jazzers-jm-unisexe,,,,,,,,,XL,,,,,,,,2680033_17393,229.91463254375,shopify,deny,manual,34.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-recycled-unisex-mesh-shorts-white-left-front-66a36f3685862.jpg?v=1721986892,oz,,23.14,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,T-shirt Montreux Jazzers JM pour enfants,"Le t-shirt officiel de l'équipe de Montreux Jazzers pour les enfants !<br>
<br>
• 95 % polyester, 5 % élasthanne (la composition du tissu peut varier de 1%)<br>
• Poids du tissu : 210 g/m² (6.19 oz/yd²), le poids peut varier de 5 %<br>
• Des couleurs vibrantes qui ne s'effaceront pas<br>
• Jersey haut de gamme élastique<br>
• Coupe classique<br>
• Col rond<br>
• Les composants de produits vierges aux États-Unis et au Mexique proviennent des États-Unis<br>
• Les composants de produits vierges dans l'UE proviennent de Lituanie<br>
<br>
• Traçabilité : <br>
- Tricotage : Chine <br>
- Teinture : Chine <br>
- Fabrication : Lettonie <br>
• Comprend 95 % de polyester recyclé <br>
• Comprend 0 % de substances dangereuses <br>
• Cet article libère des microfibres en plastique dans l'environnement pendant le lavage<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>HAUTEUR (inches)</strong></td>
<td><strong>POITRINE (inches)</strong></td>
<td><strong>TAILLE (inches)</strong></td>
</tr>
<tr>
<td><strong>2T</strong></td>
<td>36 ¼</td>
<td>20 ½</td>
<td>20 ⅛</td>
</tr>
<tr>
<td><strong>3T</strong></td>
<td>38 ⅝</td>
<td>21 ¼</td>
<td>22 ¼</td>
</tr>
<tr>
<td><strong>4T</strong></td>
<td>41 </td>
<td>22 </td>
<td>23 ⅝</td>
</tr>
<tr>
<td><strong>5T</strong></td>
<td>43 ¼</td>
<td>22 ⅞</td>
<td>24 ⅜</td>
</tr>
<tr>
<td><strong>6</strong></td>
<td>45 ⅝</td>
<td>23 ⅝</td>
<td>25 ¼</td>
</tr>
<tr>
<td><strong>6X</strong></td>
<td>48 </td>
<td>24 ¾</td>
<td>26 </td>
</tr>
<tr>
<td><strong>7</strong></td>
<td>50 ⅜</td>
<td>26 </td>
<td>27 ⅛</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>HAUTEUR (cm)</strong></td>
<td><strong>POITRINE (cm)</strong></td>
<td><strong>TAILLE (cm)</strong></td>
</tr>
<tr>
<td><strong>2T</strong></td>
<td>92</td>
<td>52</td>
<td>51</td>
</tr>
<tr>
<td><strong>3T</strong></td>
<td>98</td>
<td>54</td>
<td>56.5</td>
</tr>
<tr>
<td><strong>4T</strong></td>
<td>104</td>
<td>56</td>
<td>60</td>
</tr>
<tr>
<td><strong>5T</strong></td>
<td>110</td>
<td>58</td>
<td>62</td>
</tr>
<tr>
<td><strong>6</strong></td>
<td>116</td>
<td>60</td>
<td>64</td>
</tr>
<tr>
<td><strong>6X</strong></td>
<td>122</td>
<td>63</td>
<td>66</td>
</tr>
<tr>
<td><strong>7</strong></td>
<td>128</td>
<td>66</td>
<td>69</td>
</tr>
</tbody></table></div>",ChicByJM,Non classé,"","Ciel bleu, Enfant, Haut, Jardin secret, Sport",true,Taille,T2,,,,,,,,1176940_10817,70.02332211875,shopify,deny,manual,28.50,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,true,,,true,,,active
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,3T,,,,,,,,1176940_10818,73.99225535625,shopify,deny,manual,28.50,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-back-66a36ed27fe69.jpg?v=1721986873,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,4T,,,,,,,,1176940_10819,79.9456552125,shopify,deny,manual,28.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,5T,,,,,,,,1176940_10820,83.91458845,shopify,deny,manual,28.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,6,,,,,,,,1176940_10821,87.8835216875,shopify,deny,manual,28.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,6X,,,,,,,,1176940_10822,94.120416775,shopify,deny,manual,28.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-montreux-jazzers-pour-enfants,,,,,,,,,7,,,,,,,,1176940_10823,98.0893500125,shopify,deny,manual,28.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-kids-crew-neck-t-shirt-white-front-66a36ed27e932.jpg?v=1721986870,oz,PC040100,16.31,,,,,,,
t-shirt-vibe-unisexe-jm,T-shirt Vibe unisexe JM,"• 100 % coton peigné et filé à l'anneau (les couleurs chinées contiennent du polyester)<br>
• Poids du tissu : 142 g/m² (4,2 oz/yd²)<br>
• Tissu prérétréci<br>
• Couture sur le côté<br>
• Ruban d'épaule à épaule<br>
• Produit vierge provenant du Nicaragua, du Mexique, du Honduras ou des États-Unis<br>
<br>
• Traçabilité :<br>
- Tissage : Inde, Corée du Sud<br>
- Teinture : El Salvador, Californie<br>
- Fabrication : Nicaragua, Mexique, Honduras ou États-Unis<br>
• Contient 0 % de polyester recyclé<br>
• Contient 0 % de substances dangereuses<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>LONGUEUR (inches)</strong></td>
<td><strong>LARGEUR (inches)</strong></td>
<td><strong>POITRINE (inches)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>27</td>
<td>16 ½</td>
<td>31-34</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>28</td>
<td>18</td>
<td>34-37</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>29</td>
<td>20</td>
<td>38-41</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>30</td>
<td>22</td>
<td>42-45</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>31</td>
<td>24</td>
<td>46-49</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>LONGUEUR (cm)</strong></td>
<td><strong>LARGEUR (cm)</strong></td>
<td><strong>POITRINE (cm)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>68.6</td>
<td>42</td>
<td>78.7-86.4</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>71.1</td>
<td>45.7</td>
<td>86.4-94</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>73.7</td>
<td>50.8</td>
<td>96.5-104.1</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>76.2</td>
<td>55.9</td>
<td>106.7-114.3</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>78.7</td>
<td>61</td>
<td>116.8-124.5</td>
</tr>
</tbody></table></div>",ChicByJM,Non classé,"","Ciel bleu, Femme, Haut, Homme, Jardin secret",true,Couleur,Noir,,Taille,XS,,,,,7494545_9527,102.05828325,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-kelly-front-66a36e5c94154.jpg?v=1721986679,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,oz,PC040100,15.43,true,,,true,,,active
t-shirt-vibe-unisexe-jm,,,,,,,,,Noir,,,S,,,,,7494545_4016,130.407806375,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,oz,PC040100,15.43,,,,,,,
t-shirt-vibe-unisexe-jm,,,,,,,,,Noir,,,M,,,,,7494545_4017,141.747615625,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-left-front-66a36e5c9f3a4.jpg?v=1721986685,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,oz,PC040100,15.43,,,,,,,
t-shirt-vibe-unisexe-jm,,,,,,,,,Noir,,,L,,,,,7494545_4018,164.427234125,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-right-front-66a36e5ca08d2.jpg?v=1721986688,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,oz,PC040100,15.43,,,,,,,
t-shirt-vibe-unisexe-jm,,,,,,,,,Noir,,,XL,,,,,7494545_4019,170.09713875,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-back-66a36e5ca20df.jpg?v=1721986692,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-black-front-66a36e5c9dc79.jpg?v=1721986682,oz,PC040100,15.43,,,,,,,
t-shirt-vibe-unisexe-jm,,,,,,,,,Bleu Nuit Chiné,,,XS,,,,,7494545_9569,102.05828325,shopify,deny,manual,26.00,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-heather-midnight-navy-front-66a36e5ca3eda.jpg?v=1721986696,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/unisex-staple-t-shirt-heather-midnight-navy-front-66a36e5ca3eda.jpg?v=1721986696,oz,PC040100,15.43,,,,,,,
